Prefecture,Name,Address,Description,Location,Target,URL
兵庫県,西宮第3団,兵庫県西宮市南郷町6-23,"主な活動場所: 西宮市立夙川公民館、六甲山
参加対象: 男
詳細URL: https://find-local.scout.or.jp/hyogo/nishinomiya3/",西宮市立夙川公民館、六甲山,男,https://find-local.scout.or.jp/hyogo/nishinomiya3/
兵庫県,西宮第6団,兵庫県西宮市甲子園口5-13-14,"主な活動場所: 上甲子園小学校区、御代開公園、上甲子園公民館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/nishinomiya6/",上甲子園小学校区、御代開公園、上甲子園公民館,男女,https://find-local.scout.or.jp/hyogo/nishinomiya6/
兵庫県,西宮第7団,兵庫県西宮市津門綾羽町,"主な活動場所: 西宮市今津地区近辺を中心に活動中
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/nishinomiya7/",西宮市今津地区近辺を中心に活動中,男女,https://find-local.scout.or.jp/hyogo/nishinomiya7/
兵庫県,西宮第9団,兵庫県鳴尾町4-12-7,"主な活動場所: 西宮市、高須、上田西、東鳴尾、浜甲子園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/nishinomiya9/",西宮市、高須、上田西、東鳴尾、浜甲子園,男女,https://find-local.scout.or.jp/hyogo/nishinomiya9/
兵庫県,西宮第10団,兵庫県西宮市宮西町4-26（副団委員長宅）,"主な活動場所: 西宮神社、夙川、御前浜・香櫨園浜、西宮浜、西田公園、甲山、北山植物園、森林公園、六甲山など
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/nishinomiya10/",西宮神社、夙川、御前浜・香櫨園浜、西宮浜、西田公園、甲山、北山植物園、森林公園、六甲山など,男女,https://find-local.scout.or.jp/hyogo/nishinomiya10/
兵庫県,西宮第11団,兵庫県西宮市上甲東園,"主な活動場所: 甲東公民館、神呪厳島神社、中谷公園、山畑公園、甲山キャンプ場、甲山森林公園周辺、六甲山系
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/nishinomiya11/",甲東公民館、神呪厳島神社、中谷公園、山畑公園、甲山キャンプ場、甲山森林公園周辺、六甲山系,男女,https://find-local.scout.or.jp/hyogo/nishinomiya11/
兵庫県,西宮第13団,兵庫県西宮市苦楽園一番町,"主な活動場所: 六甲山、苦楽園、越木岩、越木岩神社、神原、北夙川、夙川
参加対象: 男
詳細URL: https://find-local.scout.or.jp/hyogo/nishinomiya13/",六甲山、苦楽園、越木岩、越木岩神社、神原、北夙川、夙川,男,https://find-local.scout.or.jp/hyogo/nishinomiya13/
兵庫県,西宮第20団,兵庫県西宮市南甲子園,"主な活動場所: 甲子園公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/nishinomiya20/",甲子園公園,男女,https://find-local.scout.or.jp/hyogo/nishinomiya20/
兵庫県,西宮第21団,兵庫県西宮市段上町、上大市、仁川町、一里山町、甲東園1・2丁目,"主な活動場所: かえる公園、新幹線下公園、甲山森林公園、甲山周辺、六甲山、有馬
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/nishinomiya21/",かえる公園、新幹線下公園、甲山森林公園、甲山周辺、六甲山、有馬,男女,https://find-local.scout.or.jp/hyogo/nishinomiya21/
兵庫県,西宮第22団,兵庫県学文殿公園（西宮市）,"主な活動場所: 寿公園、八ツ松公園、学文殿公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/nishinomiya22/",寿公園、八ツ松公園、学文殿公園,男女,https://find-local.scout.or.jp/hyogo/nishinomiya22/
兵庫県,西宮第25団,兵庫県西宮市河原町1－16,"主な活動場所: 西宮中央運動公園、甲山森林公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/nishinomiya25/",西宮中央運動公園、甲山森林公園,男女,https://find-local.scout.or.jp/hyogo/nishinomiya25/
兵庫県,西宮第27団,兵庫県西宮市田代町１７－６,"主な活動場所: 深津小学校、瓦木小学校、瓦林小学校、校区内
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/nishinomiya27/",深津小学校、瓦木小学校、瓦林小学校、校区内,男女,https://find-local.scout.or.jp/hyogo/nishinomiya27/
兵庫県,芦屋第1団,兵庫県芦屋市,"主な活動場所: 芦屋市内
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/ashiya1/",芦屋市内,男女,https://find-local.scout.or.jp/hyogo/ashiya1/
兵庫県,芦屋第3団,兵庫県（活動拠点）芦屋市茶屋之町8-12（事務局）芦屋市伊勢町11-14,"主な活動場所: 芦屋市内、西宮市内、六甲山など
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/ashiya3/",芦屋市内、西宮市内、六甲山など,男女,https://find-local.scout.or.jp/hyogo/ashiya3/
兵庫県,神戸第6団,兵庫県神戸市兵庫区,"主な活動場所: 神戸市兵庫区
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe6/",神戸市兵庫区,男女,https://find-local.scout.or.jp/hyogo/kobe6/
兵庫県,神戸第8団,兵庫県神戸市灘区八幡町2－12－23,"主な活動場所: 神戸市灘区、六甲山
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe8/",神戸市灘区、六甲山,男女,https://find-local.scout.or.jp/hyogo/kobe8/
兵庫県,神戸第10団,兵庫県神戸市長田区長田町４丁目２番８号　金光教長田教会内,"主な活動場所: 神戸市内（長田区）
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe10/",神戸市内（長田区）,男女,https://find-local.scout.or.jp/hyogo/kobe10/
兵庫県,神戸第15団,兵庫県神戸市中央区,"主な活動場所: 神戸市中央区東部、六甲摩耶山系
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe15/",神戸市中央区東部、六甲摩耶山系,男女,https://find-local.scout.or.jp/hyogo/kobe15/
兵庫県,神戸第16団,兵庫県神戸市北区鈴蘭台北町4丁目2－9（スカウトルーム）,"主な活動場所: 神戸市北区、鈴蘭台地域とその周辺、しあわせの村、菊水山、洞川教育キャンプ場など
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe16/",神戸市北区、鈴蘭台地域とその周辺、しあわせの村、菊水山、洞川教育キャンプ場など,男女,https://find-local.scout.or.jp/hyogo/kobe16/
兵庫県,神戸第17団,兵庫県神戸市中央区西部（旧生田区）,"主な活動場所: 諏訪山公園・四宮神社・西六甲一円
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe17/",諏訪山公園・四宮神社・西六甲一円,男女,https://find-local.scout.or.jp/hyogo/kobe17/
兵庫県,神戸第23団,兵庫県神戸市須磨区,"主な活動場所: 浄徳寺（神戸市須磨区月見山）周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe23/",浄徳寺（神戸市須磨区月見山）周辺,男女,https://find-local.scout.or.jp/hyogo/kobe23/
兵庫県,神戸第31団,兵庫県神戸市東灘区魚崎北町5-9,"主な活動場所: 神戸市東灘区周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe31/",神戸市東灘区周辺,男女,https://find-local.scout.or.jp/hyogo/kobe31/
兵庫県,神戸第33団,兵庫県神戸市東灘区田中町,"主な活動場所: 岡本八幡神社、野寄公園、長子公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe33/",岡本八幡神社、野寄公園、長子公園,男女,https://find-local.scout.or.jp/hyogo/kobe33/
兵庫県,神戸第53団,兵庫県神戸市北区の北鈴蘭台駅,"主な活動場所: 北鈴蘭台周辺・谷上駅周辺・近所の公園・再度公園・六甲山などなど
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe53/",北鈴蘭台周辺・谷上駅周辺・近所の公園・再度公園・六甲山などなど,男女,https://find-local.scout.or.jp/hyogo/kobe53/
兵庫県,神戸第54団,兵庫県神戸市東灘区岡本6丁目10番,"主な活動場所: 神戸市東灘区、神戸市内、六甲山系など
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe54/",神戸市東灘区、神戸市内、六甲山系など,男女,https://find-local.scout.or.jp/hyogo/kobe54/
兵庫県,神戸第55団,兵庫県神戸市東灘区森南町,"主な活動場所: 森公園、六甲山、甲南山手、摂津本山、芦屋
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe55/",森公園、六甲山、甲南山手、摂津本山、芦屋,男女,https://find-local.scout.or.jp/hyogo/kobe55/
兵庫県,神戸第58団,兵庫県神戸市東灘区,"主な活動場所: 六甲山、住吉、御影、六甲アイランド
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe58/",六甲山、住吉、御影、六甲アイランド,男女,https://find-local.scout.or.jp/hyogo/kobe58/
兵庫県,神戸第60団,兵庫県神戸市北区菖蒲が丘,"主な活動場所: 神戸市北区、西宮市北西部など
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe60/",神戸市北区、西宮市北西部など,男女,https://find-local.scout.or.jp/hyogo/kobe60/
兵庫県,神戸第80団,兵庫県,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe80/",,男女,https://find-local.scout.or.jp/hyogo/kobe80/
兵庫県,神戸第2団,兵庫県神戸市垂水区,"主な活動場所: JR垂水駅・JR舞子駅周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe2/",JR垂水駅・JR舞子駅周辺,男女,https://find-local.scout.or.jp/hyogo/kobe2/
兵庫県,神戸第26団,兵庫県神戸市垂水区高丸6丁目3番30号,"主な活動場所: 舞子公園　名谷あじさい公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe26/",舞子公園　名谷あじさい公園,男女,https://find-local.scout.or.jp/hyogo/kobe26/
兵庫県,神戸第28団,兵庫県神戸市垂水区王居殿3丁目,"主な活動場所: センターかけはし、高尾キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe28/",センターかけはし、高尾キャンプ場,男女,https://find-local.scout.or.jp/hyogo/kobe28/
兵庫県,神戸第37団,兵庫県神戸市垂水区学が丘5丁目1-9,"主な活動場所: 垂水健康公園周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe37/",垂水健康公園周辺,男女,https://find-local.scout.or.jp/hyogo/kobe37/
兵庫県,神戸第39団,兵庫県神戸市垂水区舞子台 8-20-2,"主な活動場所: 聖マリアの園幼稚園（舞子）
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe39/",聖マリアの園幼稚園（舞子）,男女,https://find-local.scout.or.jp/hyogo/kobe39/
兵庫県,神戸第40団,兵庫県神戸市垂水区歌敷山3丁目10番1,"主な活動場所: 明石舞子団地周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe40/",明石舞子団地周辺,男女,https://find-local.scout.or.jp/hyogo/kobe40/
兵庫県,神戸第43団,兵庫県神戸市垂水区多聞台,"主な活動場所: 神戸市垂水区多聞台
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe43/",神戸市垂水区多聞台,男女,https://find-local.scout.or.jp/hyogo/kobe43/
兵庫県,神戸第70団,兵庫県神戸市西区平野町西戸田,"主な活動場所: 70団野営場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kobe70/",70団野営場,男女,https://find-local.scout.or.jp/hyogo/kobe70/
兵庫県,明石第2団,兵庫県明石市大久保町大久保町,"主な活動場所: 明石市生涯学習センター分室、明石第2団野営場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/akashi2/",明石市生涯学習センター分室、明石第2団野営場,男女,https://find-local.scout.or.jp/hyogo/akashi2/
兵庫県,加古川第2団,兵庫県加古川市加古川町北在家４２４　鶴林寺宝生院内,"主な活動場所: 鶴林寺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kakogawa2/",鶴林寺,男女,https://find-local.scout.or.jp/hyogo/kakogawa2/
兵庫県,加古川第5団,兵庫県加古川市平岡町山之上637-12,"主な活動場所: ボーイスカウト加古川第5団日岡野営場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kakogawa5/",ボーイスカウト加古川第5団日岡野営場,男女,https://find-local.scout.or.jp/hyogo/kakogawa5/
兵庫県,小野第1団,兵庫県小野市王子町,"主な活動場所: 小野市内、スカウトの森
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/ono1/",小野市内、スカウトの森,男女,https://find-local.scout.or.jp/hyogo/ono1/
兵庫県,加東第5団,兵庫県加東市下滝野,"主な活動場所: 滝野情報交流センター
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kato5/",滝野情報交流センター,男女,https://find-local.scout.or.jp/hyogo/kato5/
兵庫県,三木第2団,兵庫県三木市大塚3-83,"主な活動場所: 小野市樫山団キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/miki2/",小野市樫山団キャンプ場,男女,https://find-local.scout.or.jp/hyogo/miki2/
兵庫県,姫路第2団,兵庫県姫路市網干区新在家,"主な活動場所: 網干児童公園「網干公民館」
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/himeji2/",網干児童公園「網干公民館」,男女,https://find-local.scout.or.jp/hyogo/himeji2/
兵庫県,姫路第3団,兵庫県姫路市下手野２丁目　沖塩篤弘方,"主な活動場所: 姫路城周辺、白鷺小学校
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/himeji3/",姫路城周辺、白鷺小学校,男女,https://find-local.scout.or.jp/hyogo/himeji3/
兵庫県,姫路第4団,兵庫県姫路市仁豊野900,"主な活動場所: 野里、仁豊野エリア
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/himeji4/",野里、仁豊野エリア,男女,https://find-local.scout.or.jp/hyogo/himeji4/
兵庫県,姫路第6団,兵庫県姫路市大津区長松428,"主な活動場所: 広畑市民センター　広高浜公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/himeji6/",広畑市民センター　広高浜公園,男女,https://find-local.scout.or.jp/hyogo/himeji6/
兵庫県,姫路第8団,兵庫県姫路市勝原区丁133,"主な活動場所: 姫路第8団キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/himeji8/",姫路第8団キャンプ場,男女,https://find-local.scout.or.jp/hyogo/himeji8/
兵庫県,姫路第11団,兵庫県姫路市白浜町丙,"主な活動場所: 宇佐崎公園、灘市民ｾﾝﾀｰ
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/himeji11/",宇佐崎公園、灘市民ｾﾝﾀｰ,男女,https://find-local.scout.or.jp/hyogo/himeji11/
兵庫県,姫路第12団,兵庫県姫路市白国２丁目７－１７,"主な活動場所: 団本部又は花北広場公園周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/himeji12/",団本部又は花北広場公園周辺,男女,https://find-local.scout.or.jp/hyogo/himeji12/
兵庫県,姫路第21団,兵庫県姫路市青山,"主な活動場所: 姫路駅周辺から姫路市北部(安室公園、置塩公民館、香寺公民館、菅生公民館)
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/himeji21/",姫路駅周辺から姫路市北部(安室公園、置塩公民館、香寺公民館、菅生公民館),男女,https://find-local.scout.or.jp/hyogo/himeji21/
兵庫県,相生第4団,兵庫県相生市若狭野町野々８５３,"主な活動場所: 相生４団スカウトハウス
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/aioi4/",相生４団スカウトハウス,男女,https://find-local.scout.or.jp/hyogo/aioi4/
兵庫県,赤穂第1団,兵庫県,"主な活動場所: 赤穂市内全域、団キャンプ場、中央公民館ほか
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/ako1/",赤穂市内全域、団キャンプ場、中央公民館ほか,男女,https://find-local.scout.or.jp/hyogo/ako1/
兵庫県,上郡第1団,兵庫県赤穂郡上郡町,"主な活動場所: 上郡町内・上郡スポーツセンターＢ＆Ｇ
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/kamigori1/",上郡町内・上郡スポーツセンターＢ＆Ｇ,男女,https://find-local.scout.or.jp/hyogo/kamigori1/
兵庫県,宍粟第1団,兵庫県宍粟市山崎町須賀沢445,"主な活動場所: 横須スカウト広場、庄能スカウト農園、須賀沢願壽寺、山崎夢公園　他
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/shiso1/",横須スカウト広場、庄能スカウト農園、須賀沢願壽寺、山崎夢公園　他,男女,https://find-local.scout.or.jp/hyogo/shiso1/
兵庫県,宍粟第3団,兵庫県宍粟市一宮町安積677,"主な活動場所: 一宮町東公文、ロクロシの森キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/shiso3/",一宮町東公文、ロクロシの森キャンプ場,男女,https://find-local.scout.or.jp/hyogo/shiso3/
兵庫県,龍野第1団,兵庫県たつの市揖保町真砂316,"主な活動場所: 龍野小学校、スポーツクラブ21龍野、中垣内教育キャンプ場、新宮青少年センター、中川原公園、菖蒲谷森林公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/tatsuno1/",龍野小学校、スポーツクラブ21龍野、中垣内教育キャンプ場、新宮青少年センター、中川原公園、菖蒲谷森林公園,男女,https://find-local.scout.or.jp/hyogo/tatsuno1/
兵庫県,豊岡第2団,兵庫県豊岡市城南町16-22　建房オキト内　ボーイスカウト豊岡2団事務局,"主な活動場所: 豊岡市を中心とした緑あふれる自然の中で
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/toyooka2/",豊岡市を中心とした緑あふれる自然の中で,男女,https://find-local.scout.or.jp/hyogo/toyooka2/
兵庫県,日高第1団,兵庫県豊岡市日高町,"主な活動場所: 日高町周辺、但馬地区
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/hidaka1/",日高町周辺、但馬地区,男女,https://find-local.scout.or.jp/hyogo/hidaka1/
兵庫県,養父第1団,兵庫県養父市,"主な活動場所: 養父公民館及び周辺の野山
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/yabu1/",養父公民館及び周辺の野山,男女,https://find-local.scout.or.jp/hyogo/yabu1/
兵庫県,八鹿第1団,兵庫県養父市八鹿町,"主な活動場所: 養父市内
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/yoka1/",養父市内,男女,https://find-local.scout.or.jp/hyogo/yoka1/
兵庫県,洲本第1団,兵庫県洲本市栄町四丁目3番51号　千福寺内,"主な活動場所: 洲本市内（淡路島島内）野外中心
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/sumoto1/",洲本市内（淡路島島内）野外中心,男女,https://find-local.scout.or.jp/hyogo/sumoto1/
兵庫県,三原第1団,兵庫県南あわじ市阿万上町３８９,"主な活動場所: 南あわじ市阿万、神宮寺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/mihara1/",南あわじ市阿万、神宮寺,男女,https://find-local.scout.or.jp/hyogo/mihara1/
兵庫県,三原第4団,兵庫県南あわじ市市三条湊８８０,"主な活動場所: 南あわじ市中央公民館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/hyogo/mihara4/",南あわじ市中央公民館,男女,https://find-local.scout.or.jp/hyogo/mihara4/
奈良県,奈良第2団,奈良県奈良市芝辻町23,"主な活動場所: 奈良市北部
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/nara2/",奈良市北部,男女,https://find-local.scout.or.jp/nara/nara2/
奈良県,奈良第4団,奈良県奈良市登大路町36-1,"主な活動場所: 奈良公園、奈良町、平城京跡
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/nara4/",奈良公園、奈良町、平城京跡,男女,https://find-local.scout.or.jp/nara/nara4/
奈良県,奈良第6団,奈良県奈良市今市町,"主な活動場所: 奈良市立都南中学校区
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/nara6/",奈良市立都南中学校区,男女,https://find-local.scout.or.jp/nara/nara6/
奈良県,奈良第12団,奈良県奈良市下三条町１９,"主な活動場所: 団本部「本妙寺」
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/nara12/",団本部「本妙寺」,男女,https://find-local.scout.or.jp/nara/nara12/
奈良県,奈良第15団,奈良県奈良市春日野町160番地,"主な活動場所: 春日大社
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/nara15/",春日大社,男女,https://find-local.scout.or.jp/nara/nara15/
奈良県,奈良第16団,奈良県奈良市中登美ケ丘　3-4162-76,"主な活動場所: 16団クラブハウス
参加対象: 男
詳細URL: https://find-local.scout.or.jp/nara/nara16/",16団クラブハウス,男,https://find-local.scout.or.jp/nara/nara16/
奈良県,奈良第17団,奈良県奈良市鳥見町2-9,"主な活動場所: 富雄公民館、鳥見2丁目公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/nara17/",富雄公民館、鳥見2丁目公園,男女,https://find-local.scout.or.jp/nara/nara17/
奈良県,奈良第18団,奈良県奈良市学園南2丁目17－1,"主な活動場所: ボーイスカウト奈良18団本部　あそびの森
参加対象: 男
詳細URL: https://find-local.scout.or.jp/nara/nara18/",ボーイスカウト奈良18団本部　あそびの森,男,https://find-local.scout.or.jp/nara/nara18/
奈良県,奈良第20団,奈良県奈良市中町　２２３８,"主な活動場所: 大和国鹿島香取本宮
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/nara20/",大和国鹿島香取本宮,男女,https://find-local.scout.or.jp/nara/nara20/
奈良県,奈良第24団,奈良県奈良市左京・朱雀,"主な活動場所: 高の原・平城ニュータウン
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/nara24/",高の原・平城ニュータウン,男女,https://find-local.scout.or.jp/nara/nara24/
奈良県,奈良第27団,奈良県奈良市学園南2丁目17－1,"主な活動場所: ボーイスカウト奈良27団本部　あそびの森
参加対象: 女
詳細URL: https://find-local.scout.or.jp/nara/nara27/",ボーイスカウト奈良27団本部　あそびの森,女,https://find-local.scout.or.jp/nara/nara27/
奈良県,生駒第1団,奈良県生駒市元町2-14-8,"主な活動場所: 滝寺キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/ikoma1/",滝寺キャンプ場,男女,https://find-local.scout.or.jp/nara/ikoma1/
奈良県,生駒第2団,奈良県生駒市北新町,"主な活動場所: 生駒市、生駒駅、生駒2団キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/ikoma2/",生駒市、生駒駅、生駒2団キャンプ場,男女,https://find-local.scout.or.jp/nara/ikoma2/
奈良県,生駒第3団,奈良県生駒郡平群町,"主な活動場所: 平群中央公民館、三里キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/ikoma3/",平群中央公民館、三里キャンプ場,男女,https://find-local.scout.or.jp/nara/ikoma3/
奈良県,生駒第4団,奈良県生駒市あすか野南2丁目,"主な活動場所: ボーイスカウト生駒第4団キャンプ場（あすか野小学校裏）
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/ikoma4/",ボーイスカウト生駒第4団キャンプ場（あすか野小学校裏）,男女,https://find-local.scout.or.jp/nara/ikoma4/
奈良県,生駒第5団,奈良県生駒郡斑鳩町,"主な活動場所: 東洋シールキャンプ場（斑鳩町内）
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/ikoma5/",東洋シールキャンプ場（斑鳩町内）,男女,https://find-local.scout.or.jp/nara/ikoma5/
奈良県,生駒第8団,奈良県生駒市鹿ノ台西,"主な活動場所: 鹿ノ台中央公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/ikoma8/",鹿ノ台中央公園,男女,https://find-local.scout.or.jp/nara/ikoma8/
奈良県,生駒第9団,奈良県生駒郡三郷町勢野西,"主な活動場所: 三郷町立文化センター、自団キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/ikoma9/",三郷町立文化センター、自団キャンプ場,男女,https://find-local.scout.or.jp/nara/ikoma9/
奈良県,生駒第10団,奈良県生駒市小平尾町,"主な活動場所: 10団キャンプ場、南コミュニティセンターせせらぎ
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/ikoma10/",10団キャンプ場、南コミュニティセンターせせらぎ,男女,https://find-local.scout.or.jp/nara/ikoma10/
奈良県,天理第3団,奈良県天理市,"主な活動場所: 天理大学
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/tenri3/",天理大学,男女,https://find-local.scout.or.jp/nara/tenri3/
奈良県,大和郡山第1団,奈良県大和郡山市高田町43-84,"主な活動場所: 市内、市立里山の駅「風とんぼ」、団キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/yamatokoriyama1/",市内、市立里山の駅「風とんぼ」、団キャンプ場,男女,https://find-local.scout.or.jp/nara/yamatokoriyama1/
奈良県,橿原第1団,奈良県橿原市八木町3-3-21,"主な活動場所: 橿原市、大和八木駅、橿原市周辺の地域
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/kashihara1/",橿原市、大和八木駅、橿原市周辺の地域,男女,https://find-local.scout.or.jp/nara/kashihara1/
奈良県,橿原第5団,奈良県橿原市今井町,"主な活動場所: 橿原市今井小学校
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/kashihara5/",橿原市今井小学校,男女,https://find-local.scout.or.jp/nara/kashihara5/
奈良県,橿原第8団,奈良県橿原市五条野町,"主な活動場所: 畝傍山、橿原神宮
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/kashihara8/",畝傍山、橿原神宮,男女,https://find-local.scout.or.jp/nara/kashihara8/
奈良県,桜井第2団,奈良県桜井市,"主な活動場所: 桜井市及びその周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/sakurai2/",桜井市及びその周辺,男女,https://find-local.scout.or.jp/nara/sakurai2/
奈良県,磯城第1団,奈良県磯城郡,"主な活動場所: 奈良県磯城郡
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/shiki1/",奈良県磯城郡,男女,https://find-local.scout.or.jp/nara/shiki1/
奈良県,北葛城第1団,奈良県北葛城郡王寺町,"主な活動場所: 泉スクエア、菩提キャンプ場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/kitakatsuragi1/",泉スクエア、菩提キャンプ場,男女,https://find-local.scout.or.jp/nara/kitakatsuragi1/
奈良県,北葛城第6団,奈良県北葛城郡上牧町滝川台1丁目26,"主な活動場所: 上牧町文化センター（ペガサスホール）及び河合町中央公民館周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/kitakatsuragi6/",上牧町文化センター（ペガサスホール）及び河合町中央公民館周辺,男女,https://find-local.scout.or.jp/nara/kitakatsuragi6/
奈良県,北葛城第7団,奈良県北葛城郡広陵町萱野689-2,"主な活動場所: 見立山公園、西谷公園、その他近隣キャンプ場
参加対象: 男
詳細URL: https://find-local.scout.or.jp/nara/kitakatsuragi7/",見立山公園、西谷公園、その他近隣キャンプ場,男,https://find-local.scout.or.jp/nara/kitakatsuragi7/
奈良県,香芝第1団,奈良県香芝市下田西,"主な活動場所: 香芝市旭ヶ丘、香芝スカウト会館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/kashiba1/",香芝市旭ヶ丘、香芝スカウト会館,男女,https://find-local.scout.or.jp/nara/kashiba1/
奈良県,香芝第2団,奈良県香芝市旭ヶ丘,"主な活動場所: 香芝市旭ヶ丘、香芝スカウト会館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/nara/kashiba2/",香芝市旭ヶ丘、香芝スカウト会館,男女,https://find-local.scout.or.jp/nara/kashiba2/
